,number_of_blocks,layers_per_block,neurons_per_block_layer,neurons_per_block_layer_decay,valid_block,blocks
883,3,2,76,35,True,"[[2, 76, 35], [2, 76, 35], [2, 76, 35]]"
884,3,2,76,36,True,"[[2, 76, 36], [2, 76, 36], [2, 76, 36]]"
885,3,2,76,37,True,"[[2, 76, 37], [2, 76, 37], [2, 76, 37]]"
886,3,2,85,10,True,"[[2, 85, 10], [2, 85, 10], [2, 85, 10]]"
887,3,2,85,11,True,"[[2, 85, 11], [2, 85, 11], [2, 85, 11]]"
888,3,2,85,12,True,"[[2, 85, 12], [2, 85, 12], [2, 85, 12]]"
889,3,2,85,13,True,"[[2, 85, 13], [2, 85, 13], [2, 85, 13]]"
890,3,2,85,14,True,"[[2, 85, 14], [2, 85, 14], [2, 85, 14]]"
891,3,2,85,15,True,"[[2, 85, 15], [2, 85, 15], [2, 85, 15]]"
892,3,2,85,16,True,"[[2, 85, 16], [2, 85, 16], [2, 85, 16]]"
893,3,2,85,17,True,"[[2, 85, 17], [2, 85, 17], [2, 85, 17]]"
894,3,2,85,18,True,"[[2, 85, 18], [2, 85, 18], [2, 85, 18]]"
895,3,2,85,19,True,"[[2, 85, 19], [2, 85, 19], [2, 85, 19]]"
896,3,2,85,20,True,"[[2, 85, 20], [2, 85, 20], [2, 85, 20]]"
897,3,2,85,21,True,"[[2, 85, 21], [2, 85, 21], [2, 85, 21]]"
898,3,2,85,22,True,"[[2, 85, 22], [2, 85, 22], [2, 85, 22]]"
899,3,2,85,23,True,"[[2, 85, 23], [2, 85, 23], [2, 85, 23]]"
900,3,2,85,24,True,"[[2, 85, 24], [2, 85, 24], [2, 85, 24]]"
901,3,2,85,25,True,"[[2, 85, 25], [2, 85, 25], [2, 85, 25]]"
902,3,2,85,26,True,"[[2, 85, 26], [2, 85, 26], [2, 85, 26]]"
903,3,2,85,27,True,"[[2, 85, 27], [2, 85, 27], [2, 85, 27]]"
904,3,2,85,28,True,"[[2, 85, 28], [2, 85, 28], [2, 85, 28]]"
905,3,2,85,29,True,"[[2, 85, 29], [2, 85, 29], [2, 85, 29]]"
906,3,2,85,30,True,"[[2, 85, 30], [2, 85, 30], [2, 85, 30]]"
907,3,2,85,31,True,"[[2, 85, 31], [2, 85, 31], [2, 85, 31]]"
908,3,2,85,32,True,"[[2, 85, 32], [2, 85, 32], [2, 85, 32]]"
909,3,2,85,33,True,"[[2, 85, 33], [2, 85, 33], [2, 85, 33]]"
910,3,2,85,34,True,"[[2, 85, 34], [2, 85, 34], [2, 85, 34]]"
911,3,2,85,35,True,"[[2, 85, 35], [2, 85, 35], [2, 85, 35]]"
912,3,2,85,36,True,"[[2, 85, 36], [2, 85, 36], [2, 85, 36]]"
913,3,2,85,37,True,"[[2, 85, 37], [2, 85, 37], [2, 85, 37]]"
914,3,2,85,38,True,"[[2, 85, 38], [2, 85, 38], [2, 85, 38]]"
915,3,2,85,39,True,"[[2, 85, 39], [2, 85, 39], [2, 85, 39]]"
916,3,2,85,40,True,"[[2, 85, 40], [2, 85, 40], [2, 85, 40]]"
917,3,2,93,10,True,"[[2, 93, 10], [2, 93, 10], [2, 93, 10]]"
918,3,2,93,11,True,"[[2, 93, 11], [2, 93, 11], [2, 93, 11]]"
919,3,2,93,12,True,"[[2, 93, 12], [2, 93, 12], [2, 93, 12]]"
920,3,2,93,13,True,"[[2, 93, 13], [2, 93, 13], [2, 93, 13]]"
921,3,2,93,14,True,"[[2, 93, 14], [2, 93, 14], [2, 93, 14]]"
922,3,2,93,15,True,"[[2, 93, 15], [2, 93, 15], [2, 93, 15]]"
923,3,2,93,16,True,"[[2, 93, 16], [2, 93, 16], [2, 93, 16]]"
924,3,2,93,17,True,"[[2, 93, 17], [2, 93, 17], [2, 93, 17]]"
925,3,2,93,18,True,"[[2, 93, 18], [2, 93, 18], [2, 93, 18]]"
926,3,2,93,19,True,"[[2, 93, 19], [2, 93, 19], [2, 93, 19]]"
927,3,2,93,20,True,"[[2, 93, 20], [2, 93, 20], [2, 93, 20]]"
928,3,2,93,21,True,"[[2, 93, 21], [2, 93, 21], [2, 93, 21]]"
929,3,2,93,22,True,"[[2, 93, 22], [2, 93, 22], [2, 93, 22]]"
930,3,2,93,23,True,"[[2, 93, 23], [2, 93, 23], [2, 93, 23]]"
931,3,2,93,24,True,"[[2, 93, 24], [2, 93, 24], [2, 93, 24]]"
932,3,2,93,25,True,"[[2, 93, 25], [2, 93, 25], [2, 93, 25]]"
933,3,2,93,26,True,"[[2, 93, 26], [2, 93, 26], [2, 93, 26]]"
934,3,2,93,27,True,"[[2, 93, 27], [2, 93, 27], [2, 93, 27]]"
935,3,2,93,28,True,"[[2, 93, 28], [2, 93, 28], [2, 93, 28]]"
936,3,2,93,29,True,"[[2, 93, 29], [2, 93, 29], [2, 93, 29]]"
937,3,2,93,30,True,"[[2, 93, 30], [2, 93, 30], [2, 93, 30]]"
938,3,2,93,31,True,"[[2, 93, 31], [2, 93, 31], [2, 93, 31]]"
939,3,2,93,32,True,"[[2, 93, 32], [2, 93, 32], [2, 93, 32]]"
940,3,2,93,33,True,"[[2, 93, 33], [2, 93, 33], [2, 93, 33]]"
941,3,2,93,34,True,"[[2, 93, 34], [2, 93, 34], [2, 93, 34]]"
942,3,2,93,35,True,"[[2, 93, 35], [2, 93, 35], [2, 93, 35]]"
943,3,2,93,36,True,"[[2, 93, 36], [2, 93, 36], [2, 93, 36]]"
944,3,2,93,37,True,"[[2, 93, 37], [2, 93, 37], [2, 93, 37]]"
945,3,2,93,38,True,"[[2, 93, 38], [2, 93, 38], [2, 93, 38]]"
946,3,2,93,39,True,"[[2, 93, 39], [2, 93, 39], [2, 93, 39]]"
947,3,2,93,40,True,"[[2, 93, 40], [2, 93, 40], [2, 93, 40]]"
948,3,2,101,10,True,"[[2, 101, 10], [2, 101, 10], [2, 101, 10]]"
949,3,2,101,11,True,"[[2, 101, 11], [2, 101, 11], [2, 101, 11]]"
950,3,2,101,12,True,"[[2, 101, 12], [2, 101, 12], [2, 101, 12]]"
951,3,2,101,13,True,"[[2, 101, 13], [2, 101, 13], [2, 101, 13]]"
952,3,2,101,14,True,"[[2, 101, 14], [2, 101, 14], [2, 101, 14]]"
953,3,2,101,15,True,"[[2, 101, 15], [2, 101, 15], [2, 101, 15]]"
954,3,2,101,16,True,"[[2, 101, 16], [2, 101, 16], [2, 101, 16]]"
955,3,2,101,17,True,"[[2, 101, 17], [2, 101, 17], [2, 101, 17]]"
956,3,2,101,18,True,"[[2, 101, 18], [2, 101, 18], [2, 101, 18]]"
957,3,2,101,19,True,"[[2, 101, 19], [2, 101, 19], [2, 101, 19]]"
958,3,2,101,20,True,"[[2, 101, 20], [2, 101, 20], [2, 101, 20]]"
959,3,2,101,21,True,"[[2, 101, 21], [2, 101, 21], [2, 101, 21]]"
960,3,2,101,22,True,"[[2, 101, 22], [2, 101, 22], [2, 101, 22]]"
961,3,2,101,23,True,"[[2, 101, 23], [2, 101, 23], [2, 101, 23]]"
962,3,2,101,24,True,"[[2, 101, 24], [2, 101, 24], [2, 101, 24]]"
963,3,2,101,25,True,"[[2, 101, 25], [2, 101, 25], [2, 101, 25]]"
964,3,2,101,26,True,"[[2, 101, 26], [2, 101, 26], [2, 101, 26]]"
965,3,2,101,27,True,"[[2, 101, 27], [2, 101, 27], [2, 101, 27]]"
966,3,2,101,28,True,"[[2, 101, 28], [2, 101, 28], [2, 101, 28]]"
967,3,2,101,29,True,"[[2, 101, 29], [2, 101, 29], [2, 101, 29]]"
968,3,2,101,30,True,"[[2, 101, 30], [2, 101, 30], [2, 101, 30]]"
969,3,2,101,31,True,"[[2, 101, 31], [2, 101, 31], [2, 101, 31]]"
970,3,2,101,32,True,"[[2, 101, 32], [2, 101, 32], [2, 101, 32]]"
971,3,2,101,33,True,"[[2, 101, 33], [2, 101, 33], [2, 101, 33]]"
972,3,2,101,34,True,"[[2, 101, 34], [2, 101, 34], [2, 101, 34]]"
973,3,2,101,35,True,"[[2, 101, 35], [2, 101, 35], [2, 101, 35]]"
974,3,2,101,36,True,"[[2, 101, 36], [2, 101, 36], [2, 101, 36]]"
975,3,2,101,37,True,"[[2, 101, 37], [2, 101, 37], [2, 101, 37]]"
976,3,2,101,38,True,"[[2, 101, 38], [2, 101, 38], [2, 101, 38]]"
977,3,2,101,39,True,"[[2, 101, 39], [2, 101, 39], [2, 101, 39]]"
978,3,2,101,40,True,"[[2, 101, 40], [2, 101, 40], [2, 101, 40]]"
979,3,2,110,10,True,"[[2, 110, 10], [2, 110, 10], [2, 110, 10]]"
980,3,2,110,11,True,"[[2, 110, 11], [2, 110, 11], [2, 110, 11]]"
981,3,2,110,12,True,"[[2, 110, 12], [2, 110, 12], [2, 110, 12]]"
982,3,2,110,13,True,"[[2, 110, 13], [2, 110, 13], [2, 110, 13]]"
983,3,2,110,14,True,"[[2, 110, 14], [2, 110, 14], [2, 110, 14]]"
984,3,2,110,15,True,"[[2, 110, 15], [2, 110, 15], [2, 110, 15]]"
985,3,2,110,16,True,"[[2, 110, 16], [2, 110, 16], [2, 110, 16]]"
986,3,2,110,17,True,"[[2, 110, 17], [2, 110, 17], [2, 110, 17]]"
987,3,2,110,18,True,"[[2, 110, 18], [2, 110, 18], [2, 110, 18]]"
988,3,2,110,19,True,"[[2, 110, 19], [2, 110, 19], [2, 110, 19]]"
989,3,2,110,20,True,"[[2, 110, 20], [2, 110, 20], [2, 110, 20]]"
990,3,2,110,21,True,"[[2, 110, 21], [2, 110, 21], [2, 110, 21]]"
991,3,2,110,22,True,"[[2, 110, 22], [2, 110, 22], [2, 110, 22]]"
992,3,2,110,23,True,"[[2, 110, 23], [2, 110, 23], [2, 110, 23]]"
993,3,2,110,24,True,"[[2, 110, 24], [2, 110, 24], [2, 110, 24]]"
994,3,2,110,25,True,"[[2, 110, 25], [2, 110, 25], [2, 110, 25]]"
995,3,2,110,26,True,"[[2, 110, 26], [2, 110, 26], [2, 110, 26]]"
996,3,2,110,27,True,"[[2, 110, 27], [2, 110, 27], [2, 110, 27]]"
997,3,2,110,28,True,"[[2, 110, 28], [2, 110, 28], [2, 110, 28]]"
998,3,2,110,29,True,"[[2, 110, 29], [2, 110, 29], [2, 110, 29]]"
999,3,2,110,30,True,"[[2, 110, 30], [2, 110, 30], [2, 110, 30]]"
1000,3,2,110,31,True,"[[2, 110, 31], [2, 110, 31], [2, 110, 31]]"
1001,3,2,110,32,True,"[[2, 110, 32], [2, 110, 32], [2, 110, 32]]"
1002,3,2,110,33,True,"[[2, 110, 33], [2, 110, 33], [2, 110, 33]]"
1003,3,2,110,34,True,"[[2, 110, 34], [2, 110, 34], [2, 110, 34]]"
1004,3,2,110,35,True,"[[2, 110, 35], [2, 110, 35], [2, 110, 35]]"
1005,3,2,110,36,True,"[[2, 110, 36], [2, 110, 36], [2, 110, 36]]"
1006,3,2,110,37,True,"[[2, 110, 37], [2, 110, 37], [2, 110, 37]]"
1007,3,2,110,38,True,"[[2, 110, 38], [2, 110, 38], [2, 110, 38]]"
1008,3,2,110,39,True,"[[2, 110, 39], [2, 110, 39], [2, 110, 39]]"
1009,3,2,110,40,True,"[[2, 110, 40], [2, 110, 40], [2, 110, 40]]"
1010,3,3,60,10,True,"[[3, 60, 10], [3, 60, 10], [3, 60, 10]]"
1011,3,3,60,11,True,"[[3, 60, 11], [3, 60, 11], [3, 60, 11]]"
1012,3,3,60,12,True,"[[3, 60, 12], [3, 60, 12], [3, 60, 12]]"
1013,3,3,60,13,True,"[[3, 60, 13], [3, 60, 13], [3, 60, 13]]"
1014,3,3,60,14,True,"[[3, 60, 14], [3, 60, 14], [3, 60, 14]]"
1015,3,3,60,15,True,"[[3, 60, 15], [3, 60, 15], [3, 60, 15]]"
1016,3,3,60,16,True,"[[3, 60, 16], [3, 60, 16], [3, 60, 16]]"
1017,3,3,60,17,True,"[[3, 60, 17], [3, 60, 17], [3, 60, 17]]"
1018,3,3,60,18,True,"[[3, 60, 18], [3, 60, 18], [3, 60, 18]]"
1019,3,3,60,19,True,"[[3, 60, 19], [3, 60, 19], [3, 60, 19]]"
1020,3,3,68,10,True,"[[3, 68, 10], [3, 68, 10], [3, 68, 10]]"
1021,3,3,68,11,True,"[[3, 68, 11], [3, 68, 11], [3, 68, 11]]"
1022,3,3,68,12,True,"[[3, 68, 12], [3, 68, 12], [3, 68, 12]]"
1023,3,3,68,13,True,"[[3, 68, 13], [3, 68, 13], [3, 68, 13]]"
1024,3,3,68,14,True,"[[3, 68, 14], [3, 68, 14], [3, 68, 14]]"
1025,3,3,68,15,True,"[[3, 68, 15], [3, 68, 15], [3, 68, 15]]"
1026,3,3,68,16,True,"[[3, 68, 16], [3, 68, 16], [3, 68, 16]]"
1027,3,3,68,17,True,"[[3, 68, 17], [3, 68, 17], [3, 68, 17]]"
1028,3,3,68,18,True,"[[3, 68, 18], [3, 68, 18], [3, 68, 18]]"
1029,3,3,68,19,True,"[[3, 68, 19], [3, 68, 19], [3, 68, 19]]"
1030,3,3,68,20,True,"[[3, 68, 20], [3, 68, 20], [3, 68, 20]]"
1031,3,3,68,21,True,"[[3, 68, 21], [3, 68, 21], [3, 68, 21]]"
1032,3,3,68,22,True,"[[3, 68, 22], [3, 68, 22], [3, 68, 22]]"
1033,3,3,76,10,True,"[[3, 76, 10], [3, 76, 10], [3, 76, 10]]"
1034,3,3,76,11,True,"[[3, 76, 11], [3, 76, 11], [3, 76, 11]]"
1035,3,3,76,12,True,"[[3, 76, 12], [3, 76, 12], [3, 76, 12]]"
1036,3,3,76,13,True,"[[3, 76, 13], [3, 76, 13], [3, 76, 13]]"
1037,3,3,76,14,True,"[[3, 76, 14], [3, 76, 14], [3, 76, 14]]"
1038,3,3,76,15,True,"[[3, 76, 15], [3, 76, 15], [3, 76, 15]]"
1039,3,3,76,16,True,"[[3, 76, 16], [3, 76, 16], [3, 76, 16]]"
1040,3,3,76,17,True,"[[3, 76, 17], [3, 76, 17], [3, 76, 17]]"
1041,3,3,76,18,True,"[[3, 76, 18], [3, 76, 18], [3, 76, 18]]"
1042,3,3,76,19,True,"[[3, 76, 19], [3, 76, 19], [3, 76, 19]]"
1043,3,3,76,20,True,"[[3, 76, 20], [3, 76, 20], [3, 76, 20]]"
1044,3,3,76,21,True,"[[3, 76, 21], [3, 76, 21], [3, 76, 21]]"
1045,3,3,76,22,True,"[[3, 76, 22], [3, 76, 22], [3, 76, 22]]"
1046,3,3,76,23,True,"[[3, 76, 23], [3, 76, 23], [3, 76, 23]]"
1047,3,3,76,24,True,"[[3, 76, 24], [3, 76, 24], [3, 76, 24]]"
1048,3,3,76,25,True,"[[3, 76, 25], [3, 76, 25], [3, 76, 25]]"
1049,3,3,85,10,True,"[[3, 85, 10], [3, 85, 10], [3, 85, 10]]"
1050,3,3,85,11,True,"[[3, 85, 11], [3, 85, 11], [3, 85, 11]]"
1051,3,3,85,12,True,"[[3, 85, 12], [3, 85, 12], [3, 85, 12]]"
1052,3,3,85,13,True,"[[3, 85, 13], [3, 85, 13], [3, 85, 13]]"
1053,3,3,85,14,True,"[[3, 85, 14], [3, 85, 14], [3, 85, 14]]"
1054,3,3,85,15,True,"[[3, 85, 15], [3, 85, 15], [3, 85, 15]]"
1055,3,3,85,16,True,"[[3, 85, 16], [3, 85, 16], [3, 85, 16]]"
1056,3,3,85,17,True,"[[3, 85, 17], [3, 85, 17], [3, 85, 17]]"
1057,3,3,85,18,True,"[[3, 85, 18], [3, 85, 18], [3, 85, 18]]"
1058,3,3,85,19,True,"[[3, 85, 19], [3, 85, 19], [3, 85, 19]]"
1059,3,3,85,20,True,"[[3, 85, 20], [3, 85, 20], [3, 85, 20]]"
1060,3,3,85,21,True,"[[3, 85, 21], [3, 85, 21], [3, 85, 21]]"
1061,3,3,85,22,True,"[[3, 85, 22], [3, 85, 22], [3, 85, 22]]"
1062,3,3,85,23,True,"[[3, 85, 23], [3, 85, 23], [3, 85, 23]]"
1063,3,3,85,24,True,"[[3, 85, 24], [3, 85, 24], [3, 85, 24]]"
1064,3,3,85,25,True,"[[3, 85, 25], [3, 85, 25], [3, 85, 25]]"
1065,3,3,85,26,True,"[[3, 85, 26], [3, 85, 26], [3, 85, 26]]"
1066,3,3,85,27,True,"[[3, 85, 27], [3, 85, 27], [3, 85, 27]]"
1067,3,3,85,28,True,"[[3, 85, 28], [3, 85, 28], [3, 85, 28]]"
1068,3,3,93,10,True,"[[3, 93, 10], [3, 93, 10], [3, 93, 10]]"
1069,3,3,93,11,True,"[[3, 93, 11], [3, 93, 11], [3, 93, 11]]"
1070,3,3,93,12,True,"[[3, 93, 12], [3, 93, 12], [3, 93, 12]]"
1071,3,3,93,13,True,"[[3, 93, 13], [3, 93, 13], [3, 93, 13]]"
1072,3,3,93,14,True,"[[3, 93, 14], [3, 93, 14], [3, 93, 14]]"
1073,3,3,93,15,True,"[[3, 93, 15], [3, 93, 15], [3, 93, 15]]"
1074,3,3,93,16,True,"[[3, 93, 16], [3, 93, 16], [3, 93, 16]]"
1075,3,3,93,17,True,"[[3, 93, 17], [3, 93, 17], [3, 93, 17]]"
1076,3,3,93,18,True,"[[3, 93, 18], [3, 93, 18], [3, 93, 18]]"
1077,3,3,93,19,True,"[[3, 93, 19], [3, 93, 19], [3, 93, 19]]"
1078,3,3,93,20,True,"[[3, 93, 20], [3, 93, 20], [3, 93, 20]]"
1079,3,3,93,21,True,"[[3, 93, 21], [3, 93, 21], [3, 93, 21]]"
1080,3,3,93,22,True,"[[3, 93, 22], [3, 93, 22], [3, 93, 22]]"
1081,3,3,93,23,True,"[[3, 93, 23], [3, 93, 23], [3, 93, 23]]"
1082,3,3,93,24,True,"[[3, 93, 24], [3, 93, 24], [3, 93, 24]]"
1083,3,3,93,25,True,"[[3, 93, 25], [3, 93, 25], [3, 93, 25]]"
1084,3,3,93,26,True,"[[3, 93, 26], [3, 93, 26], [3, 93, 26]]"
1085,3,3,93,27,True,"[[3, 93, 27], [3, 93, 27], [3, 93, 27]]"
1086,3,3,93,28,True,"[[3, 93, 28], [3, 93, 28], [3, 93, 28]]"
1087,3,3,93,29,True,"[[3, 93, 29], [3, 93, 29], [3, 93, 29]]"
1088,3,3,93,30,True,"[[3, 93, 30], [3, 93, 30], [3, 93, 30]]"
1089,3,3,101,10,True,"[[3, 101, 10], [3, 101, 10], [3, 101, 10]]"
1090,3,3,101,11,True,"[[3, 101, 11], [3, 101, 11], [3, 101, 11]]"
1091,3,3,101,12,True,"[[3, 101, 12], [3, 101, 12], [3, 101, 12]]"
1092,3,3,101,13,True,"[[3, 101, 13], [3, 101, 13], [3, 101, 13]]"
1093,3,3,101,14,True,"[[3, 101, 14], [3, 101, 14], [3, 101, 14]]"
1094,3,3,101,15,True,"[[3, 101, 15], [3, 101, 15], [3, 101, 15]]"
1095,3,3,101,16,True,"[[3, 101, 16], [3, 101, 16], [3, 101, 16]]"
1096,3,3,101,17,True,"[[3, 101, 17], [3, 101, 17], [3, 101, 17]]"
1097,3,3,101,18,True,"[[3, 101, 18], [3, 101, 18], [3, 101, 18]]"
1098,3,3,101,19,True,"[[3, 101, 19], [3, 101, 19], [3, 101, 19]]"
1099,3,3,101,20,True,"[[3, 101, 20], [3, 101, 20], [3, 101, 20]]"
1100,3,3,101,21,True,"[[3, 101, 21], [3, 101, 21], [3, 101, 21]]"
1101,3,3,101,22,True,"[[3, 101, 22], [3, 101, 22], [3, 101, 22]]"
1102,3,3,101,23,True,"[[3, 101, 23], [3, 101, 23], [3, 101, 23]]"
1103,3,3,101,24,True,"[[3, 101, 24], [3, 101, 24], [3, 101, 24]]"
1104,3,3,101,25,True,"[[3, 101, 25], [3, 101, 25], [3, 101, 25]]"
1105,3,3,101,26,True,"[[3, 101, 26], [3, 101, 26], [3, 101, 26]]"
1106,3,3,101,27,True,"[[3, 101, 27], [3, 101, 27], [3, 101, 27]]"
1107,3,3,101,28,True,"[[3, 101, 28], [3, 101, 28], [3, 101, 28]]"
